,text,z1,z2
608,"Gonna be honest Americans are stupid . Enough said. Have fun getting kicked 
out of your own country cause half of the people in America are
Immigrants or refugees. Thank god I live in Europe",-0.157898795031,-0.141177468115
609,"I hated trump but after watching these debates, oh man.. I can't stand 
Hilary.",0.115588031736,-0.116968226653
610,"Hillary might actually become the first F president. I didn't female 
because the emale was deleted.",-0.141873239432,0.299476015217
611,i think andrea might be a hillary fan...,-0.166203463007,0.446839629316
612,hillary clinton 👿👿👿😈😈😈👺👺👹👹💀💀👻👻👽👽👻👻💣💣💥💥💥,-0.174334525609,0.586695055908
613,"I think Hilary's view is better by starting with the middle class and 
building up,I personally don't like the riches not having to pay taxes like 
comon Donald your rich as hell why didn't you pay taxes? My family is not 
rich or poor Im just a ordinary kid who had a normal life and trust me I'm 
not saying I hate Donald I just think rich people not paying taxes is not 
right especially when there rich plz don't hate if you have a different 
side of view please leave a comment and like if you think rich people 
should start paying taxes after all these years!!!",-0.109047013197,-0.117272163272
614,Haha yay Trump president,0.430618550396,-0.0868179642311
615,"I am standing back in amazement at the reaction of the world and especially 
the American people st this election. When the freedoms that Americans have 
enjoyed and now take for granted these fiascos happen. St a recent election 
in my small suburb of approximately 20,000. 900 people turned out to vote 
on local matters. city council, milages etc. Then all 20,000 complained at 
the results. We are very young country. less than 250 years old. And this 
sickness cthat has set in in America is sickness that is best to have when 
your still young. We have to learn that can no longer rely on our system to 
filter out laws, politicians etc. we sit blind to in there birthing phase 
then wonder how all this happened. A democracy is no better than the values 
of the people. America will survive this mess and hopefully learn from it. 
How many of us go or have ever gone to a city council meeting? We vote for 
drain commissioner. How many know what a drain commissioner is let alone 
qualifications? If we choose to ignore or system of govt. then it's 
participants will always have the final say. It is what it is. Nothing we 
can do about the past. But, with this election as a reminder, maybe we can 
help our future.",-0.159995914341,-0.12864928814
616,Trump is babbling...,0.858835225635,-0.0205401630898
617,"""That make me smart"" Saying that out loud in your presidential debate, 
however, doesn't.",-0.145984726998,-0.118043252244
618,"Einstein Said: Only two things are INFINITE, the universe and human 
STUPIDITY, and I'm not sure about the former. 
Trump Said: You're a nasty woman!!....Bad Hombres, we are going to take 
them out!!!
FOR THE US CHRISTIANS:
When a foreigner resides among you in your land, do not mistreat them. The 
foreigner residing among you must be treated as your native-born. Love them 
as yourself, for you were foreigners in Egypt. I am the Lord your God.
Leviticus 19:33-34:

One of the most sincere forms of respect is actually listening to what 
another has to say...",-0.00856804148456,-0.0960960727572
619,"Lightning Thunder, the Torch the TRUMP",0.858835225635,-0.0205401630898
620,"cheatig in this debate air fhone in their ear writing a display of the 
podium. she is going to be sanction for the comitte.",-0.148247114115,-0.0976686540376
621,"This debate was bad, just bad, very bad, bad debate, I mean its really just 
a bad debate, really bad, so bad, I mean really bad. It's all Obama's 
fault, he's just bad, very bad, I mean Obama is bad so bad, just a bad bad 
man. 
How anybody thinks this man is intelligent and plans on voting for him is 
truly mind boggling. If this moron is the right choice for president, I 
shudder to think who might be next. This is proof of how America is getting 
dumber everyday.",-0.159003098034,-0.150773296555
622,Check out Bok wow productions for funny presidential videos,-0.128300114998,-0.0988227420179
623,"If America is considered as one of the most powerful country in the world, 
shouldn't the people of the world to also get a say in this, even as simple 
as a reaction video and t these people should be considered because people 
can be driven through greed and some negative motivational speech to do 
negative actions, like for example the blacks being thrown from the rallies 
of Donald Trump when they came there to support him which means they only 
want a ""white country"".",0.0106398483499,-0.108004496062
624,"A presidential candidate who says he will ban pornographic movie with 
visibly pregnant actresses being consistent or dictator?",-0.127621146698,-0.1023801689
625,"trump's first point to give more power (less tax) to the rich to regulate 
the economy is similar to a dictatorship or communist state. It can seem 
like a decent plan but doesn't work out very well due to the inability to 
regulate people's greed.",0.0757657345739,-0.0888070656878
626,"Americans are too patriotic - this will lead to a helluva war - too 
consumer orientated - it will collapse on itself",-0.12020122719,-0.084277494414
627,"hey gringos, vote for trump, if i were american i would vote for him for 
sure, thats clearly because a woman CANT do the job of a MAN, she just 
REVEALED a HIGHLY MILITARY SECRET of YOUR country, saying 4 minutes that 
takes response for military atacks with nuclear bombs, please dont be idiot 
americans, because my idiotic country also depends on your economy and if 
your country fall down we also do, that woman doesnt have enough for what 
is needed.",-0.0359670506632,-0.11997187236
628,"I think it's funny he says that the countries not paying according to 
contract isn't right or fair, yet he's refused to pay fairly to those under 
his employee.",-0.121595481585,-0.0909548831654
629,Vote for tgdhfrjj,-0.115941848735,-0.0501547427504
630,"Shut up, Lester, shut the F up.",-0.109639381835,-0.0808997184251
631,When NBC news becomes a Comedy channel,-0.109639381835,-0.0808997184251
632,trump really kicks her ass actually :),0.176282717046,-0.0662130110291
633,"democracy is theater
theater is an operation by those above us that control both sides
the operation is to insight hate and polarize the masses",-0.102935877423,-0.0914321780979
634,Clinton is a puppet.,-0.140208320854,0.116144176424
635,"of 320 million people in america, these are the intelligent two are 
contesting for presidential election, all the best very America, wonder how 
world will be when any one of these two comes in office",-0.152787599991,-0.146245398399
636,"ok, before NBC edits this video, does anyones else see the 'screen' on 
hillary's podium go out around 1:38:41? This election is rigged. and why 
did she look down so much at the 3rd debate?",-0.179384817316,0.161227295438
637,"*Did he seriously just say $650 million isn't a lot?!* 0:37:00
0:50:00 there is nothing wrong with Stop and Frisk, the concept. The issue 
is who they were stopping and frisking, the reasons why, and how they were 
prosecuted versus those who weren't stopped and frisked and not prosecuted, 
for the same crimes if any crimes at all. They're also so cowardly both 
Trump and Clinton not saying what the true issue is. Most of the guns here 
increasing gun crime are illegal gun owners. It has nothing to do with 
buying and background checks, because a 14 yr old gang banger isn't getting 
background checks because they're not buying guns. That means the 
government is not writing and enforcing proper and effective laws on 
imports. And they're also scared shitless of the NRA.",0.0051574246241,-0.0426395683116
638,43:05 Trump got rekt lmao,0.269990075571,-0.0652908127501
639,"When your not American but your watching their presidential debate 
😂😂😂☕️☕️☕️☕️",-0.165877171586,-0.127451477679
640,"http://www.zerohedge.com/news/2016-10-22/nsa-whistleblower-us-intelligence-worker-likely-behind-dnc-leaks-not-russia
",-0.119163548534,-0.069584744353
641,🐸🍷,-0.109639381835,-0.0808997184251
642,"the only ones who could possibly vote for Hillary and think they are doing 
the right thing are young dumb college students who are easily swayed by 
celebrities and the mainstream media. just a bit of research reveals what a 
hideous person Hillary really is. discover the truth about her before its 
too late.",-0.169611061218,0.301360899529
643,two idiots,-0.109639381835,-0.0808997184251
644,"What should happened when Trump looses by the largest margin in 
Presidential election history? 

We will roundup all the Trump supporters using the deportation police that 
Trump wants....the Trump supporters will be dropped off in Georgia, where 
we will build a wall to keep them all in. We will not allow anything in or 
out of Georgia, and we predict within 3 months that all the white trash 
will be dead. NOW THAT WOULD BE HUGE!",0.573260407689,-0.0389154285612
645,Please fix Trump's hair... from Bangkok 😆😆😆,0.858835225635,-0.0205401630898
646,"I can remember watching Bill Clinton back in 1992 and being blown away by 
his debating skills and charisma. It's obvious Hillary is nowhere near as 
likeable as her husband. In fact I don't blame him for having those 
affairs. He should have just left her.",-0.186546231731,0.252315211855
647,I can't wait for Hillary to DESTROY donald trump on nov 8!!!😎😏😇😈👻,0.344022265461,0.406680657804
648,"Great banter, not as humorous as the brits, but still not bad.",-0.125050511453,-0.117513953522
649,If donald trump become president theres going to be a purge,0.283189281992,-0.051672311195
650,"Yo dumbasses!
Pakistan has nuclear weapons!
We've developed them be4 u!
N trump says we r terrorists!
Well wat about Pakistani-Americans 
Ur defending Americans but being racist against Pakistan 
What about people from both places? Huh! Huh!😏
We Pakistani-Americans the best!😂",-0.00287092056076,-0.109324379102
651,take a shot every time he says tremendous,-0.127453306117,-0.1098449186
652,"Also I wish I was of age to take a shot each time Donald trump interrupted 
😂😂",0.306012564279,-0.0489049127696
653,Tremendous. Tremendous. Tremendous! ! !,-0.109639381835,-0.0808997184251
654,"*Clinton received questions prior to debates, but just how often?*",-0.158396097041,0.00545004714076
655,"I think I'm gonna vote for Trump just for shits and giggles. Bernie should 
be in these debates not Hillary.",0.0549844480885,0.170258891101
656,it's just an act she's putting in front of TV,-0.148176838077,-0.160772970574
657,HILLARY IS A CORRUPT LIAR,-0.186951498912,0.857645521989
658,"God America is so dumb, please just destroy us already",-0.153593641967,-0.165903062414
659,"No one is more hated than he who speaks the truth...I hope Trump wins the 
election",0.166229375408,-0.0640478936954
660,"Vote Donald Trump for President USA**💯👍
********************************
Vote Hillary Clinton for The Hell 💀♿💀♿💀♿💀♿💀♿💀♿💀",0.075309782546,0.284942566475
661,Jai Na!,-0.109639381835,-0.0808997184251
662,"Centrebet:Who Will Be The Next US President? 

Hillary Clinton 1.18
Donald Trump 5.25",0.18881705251,0.409116140135
663,clynton clynton clynton,-0.109639381835,-0.0808997184251
664,"Women for TRUMP 2016! Hillary doesn't tell the truth and her plans and she 
seeks to bring destruction! Please don't fall for her lies about caring 
about women's rights and caring for Americans, she is a traitor!",-0.00670815015216,0.0736454248117
665,How dare he tried to Break Hillary Clinton Orders #FUCKTRUMP,-0.174334525609,0.586695055908
666,Smack your face every time Donald sniffs.,-0.0464568668485,-0.0905716244478
667,"America chose a charlatan, a racist, and a sexual predator for president. 
Are those the american values? can a man like him represent all americans?",-0.129388522414,-0.143778499
668,Ima jump off a building if Hillary smiles again #TRUMP FOR PREZ,0.417803711085,0.700950163233
669,"I think Hilary Clinton is a stupid cow and she should go back to the 
kitchen",-0.136851858252,-0.0285836907583
670,"Hillary is the president so you just tell the truth hillary got the most 
votes i know that",-0.171212442194,0.348144144394
671,"Trump is right. Companies are leaving bc they don't want to pay the 
ridiculous taxes when they can go to foreign country's pay no taxes and pay 
there workers less money",-0.0294800127874,-0.0951290510529
672,"The first woman president supporting abortion is as bad as the first 
president supporting slavery. History won't like it and neither do I.",-0.0990080987008,-0.124191699769
673,it's a shame that Obama can't be president anymore😟😟😟😟😟,-0.124004797499,-0.125795968721
674,The host is Pro Hilary...LMFAO...,-0.115439856821,-0.121269346419
675,"I don't live in the states I'm not American - I just watched the 2nd and 
3rd debate, it seems to me Trump just trys to belittle Clinton, what's the 
chances of trump winning the race and becoming President? He's a racist, he 
can't be the leader of the free world surly America....and why won't he 
release his Tax papers?",0.0900661924136,-0.114580600969
676,Harambe did not die for this,-0.129955325441,-0.0792074716451
677,"Trump reminds me of the fat bully in school throwing snack packs all 
day...mostly at the girls.",0.858835225635,-0.0205401630898
678,"The truth is dangerous for the American people!
The socialist democrats are telling you that the truth is dangerous and 
obtaining it is a criminal offense.
They tell you that Wikileaks is a lie. Destruction of emails, laptops, and 
cell phones is a lie.
Benghazi was a lie. Libya was a lie. Midnight billion dollar cash payoff to 
Iran is a lie. Paid violent protesters that violate our election process is 
a lie. They deny all truth and those who are whistleblowers and leak 
information to the public are enemies of America and dont represent what we 
are about. Leaking military secrets is treason. Exposing corruption is 
heroic!
Clearly this administration is across the board corrupt and untrustworthy. 
Thanks to Trump light shines in the darkness.
Trump will be our greatest president leading a revolution of truth! God 
Bless him!",0.196372484999,-0.120934550125
679,"Patrick Star 2016: He'll take our country's problems and push them 
somewhere else.",-0.146148317588,-0.115704204305
680,Wrong,-0.105534020423,-0.0730041147148
681,"I'm surprised with how much I enjoy watching these debates. Now all I need 
is popcorn.",-0.127423010712,-0.112796721328
682,"""It's pronounced 'jyna'""",-0.109639381835,-0.0808997184251
683,hey can we just get Obama again?,-0.152533668463,-0.144950865731
684,We are doomed! 😬,-0.109639381835,-0.0808997184251
685,"It is hard to believe than Hillary Clinton and Donald Trump are the best 2 
politicians in the USA, if not why and how are they presidential candidates 
?",0.0725399555683,0.260377913353
686,"I hate how the media gives these 2 all of the attention as if we have no 
other options.",-0.102935877423,-0.0914321780979
687,"We came, we saw.... KILLARY... LIES... LIE .........BLA-BLAAAAAAAA",-0.113647435978,-0.086494380374
688,This had as much depth as two 8 year olds arguing about power rangers,-0.117194460486,-0.092449560275
689,"The first two debates were like a bad reality TV show or TMZ episode. The 
third debate at UNLV on 10/19/16 was the best debate of the decade!!  The 
Fox News commentator did a FABULOUS job moderating debate!",-0.173588858591,-0.111598925759
690,"Donald OH Donald what is going through your tiny little mind now ,why do 
bother even turning up",-0.00208609884043,-0.0552798239531
691,Scarce is overweight,-0.109639381835,-0.0808997184251
692,🅱illary 🅱linton,-0.109639381835,-0.0808997184251
693,Who is lying better??,-0.109421672765,-0.0807184619478
694,"Sorry I'm new to this but does Donald trump ever actually truly answer the 
specific question?!!!",0.181645673335,-0.0462425876735
695,Is he coked up?,-0.109639381835,-0.0808997184251
696,"Christ, Trump is an idiot.",0.858835225635,-0.0205401630898
697,"at least you get to know your president in the process. in china weve never 
heard about our president until he becomes one.",-0.106459436727,-0.124864628567
698,"Boy! he does not care about anyone and he said that he want to make Hillary 
happy",-0.155212268076,0.147954989072
699,When i hear Hillary Clinton's name i think of a JACKASS..,-0.172246757985,0.474674990045
700,TRUMP!,0.858835225635,-0.0205401630898
701,Hillary Clinton,-0.174334525609,0.586695055908
702,"Islam Permits Lying to Deceive Unbelieving Infidels and Bring World 
Domination! ...and so does corrupt HRC & the corrupt DNC in an attempt to 
STEAL the election!",-0.126348467625,-0.098748767354
703,immagine the riot if the winner screws up,-0.109639381835,-0.0808997184251
704,Can I just say.... the red button... god help us all...,-0.143764722615,-0.133807324861
705,"http://www.breitbart.com/2016-presidential-race/2016/07/25/flashback-clintons-loved-russia-enough-sell-uranium/
Clintons sell USA uranium to russia. That sounds friendly at the expense of 
the USA. I suspect hillary is doing it again; accusing others of her own 
evils. why would any president sign an agreement to allow russia to 
continue producing while the US stopped? then sell them uranium to support 
bombs. you don't do that if you are concerned with your own people at any 
time. You also don't stir the cold war rhetoric in the USA to try and 
detract attention from HRC emails scandal.",-0.148780190719,0.00660797330368
706,"Trump doesn't Answer questions rather evades, boasts them passes blame and 
accuses😕😕",0.291618014332,-0.0671145933381
707,man i am ashamed to live here,-0.132031122613,-0.10810135899
708,#johnsonweld2016,-0.109639381835,-0.0808997184251
709,"Word of the day, ""Debunked""
Phrase of the day, ""Its rigged!""",-0.109639381835,-0.0808997184251
710,"Lmao so many things trump did ""the other day"". Mighty believable. Talk 
about being easily triggered. 😂",0.161645446873,-0.0703815180685
711,go low go high!,-0.109639381835,-0.0808997184251
712,"She is fake and feeble can not even walk, on her own, she belong in a 
nursing home not the white house! How can some old lady make any decisions 
for our country when she is so handicapped physically and mental issues, 
she is a mean selfish old crow who treats her own people like they are dirt 
cause she thinks so highly of herself- to allow this old old sickly 
incapable Hillary to run for office is totally insane , she isn't capable 
of making desicions it's apparent she is unfit she has proven to be unfit 
she email classified emails by the thousands and the truth is being 
revealed to the American people! You want this feeble incapable old deathly 
woman- she can physically do rally's because she belongs in senior care 
home! No I would never VOTE for such a mentally handicapped old woman! Who 
would- her vice seems like weak beady eyed nut! Who votes for a woman who 
is incapable of functioning is stupid-",-0.13869346203,-0.0215083145172
713,"We have had 13. states independant 11. years. There has been one rebellion. 
That comes to one rebellion in a century and a half for each state. What 
country ever existed a century and a half without a rebellion? And what 
country can preserve it's liberties if their rulers are not warned from 
time to time that their people preserve the spirit of resistance? Let them 
take arms. The remedy is to set them right as to facts, pardon and pacify 
them. What signify a few lives lost in a century or two? The tree of 
liberty must be refreshed from time to time with the blood of patriots and 
tyrants. It is it's natural manure. Our Convention has been too much 
impressed by the insurrection of Massachusets: and in the spur of the 
moment they are setting up a kite to keep the hen yard in order. I hope in 
god this article will be rectified before the new constitution is 
accepted."" - Thomas Jefferson to William Stephens Smith, Paris, 13 Nov. 
1787[2]",-0.14408516766,-0.140858211317
714,when will this bitch roll over and die? hopefully before November,-0.109639381835,-0.0808997184251
715,"I have a retard
I have another retard

Uhh




2016 election",-0.119617605929,-0.0829070828775
716,"Wealthy business isn't leaving the US because of taxes, they are leaving 
because of it cheaper to make products in developing countries than in 
united states. Trump is a liar and a manipulative person, He wants to make 
rich people , more rich.",0.0265573533361,-0.101357616595
717,"WHY WOULD ANYONE VOTE FOR THESE 2 WHEN WE COULD HAVE JILL STEIN AS OUR 
PRESIDENT????!!!! PLEASE GET ON SOCIAL MEDIA AND MAKE A CHANGE THAT YOU CAN 
TELL YOUR CHILDREN YOU WHERE PART OF!!",-0.120538958697,-0.0993557277484
718,can someone give me the gif that they are dancing xD,-0.109639381835,-0.0808997184251
719,"democrats, crips=blue vs Republican, blood=red",-0.109639381835,-0.0808997184251
720,"You can tell he didn't know what he was talking about. Barely answered 
anything",-0.131990663746,-0.0857146349815
721,Bernie Sanders would have been great President,-0.101372719271,-0.119867628408
722,"I think USA needs to stay single for a while. Congress can cheat on Clinton 
and she wouldn't even know it. just wanted to throw the joke out there",-0.158112111182,-0.0364256569914
723,She met dishwashers hahahahah,-0.109639381835,-0.0808997184251
724,"I was troubled when I read that Hillary Clinton was in favor of open 
borders. As well, her stand on abortions. Trey Gowdy, Republican from South 
Carolina did an excellent job questioning Hillary Clinton about the 33,000 
emails deleted/bleached.. Not that it made any difference. The FBI cleared 
her. DOJ cleared her. But, when is enough going to be enough. When the FBI 
cleared her I lost faith in our country. I drop my head in shame. So these 
two candidates are the best in the USA to be POTUS.",-0.184419240104,0.400816670048
725,Big personalities? How about slimbag criminals and shysters.,-0.102773788756,-0.0978320325142
726,just vote blank space,-0.140504445002,-0.112798832563
727,A debate?serious?(⊙o⊙),-0.163752938708,-0.10355003954
728,hilary is going to win,-0.120349972495,-0.106146173843
729,Did they just shake hands at 4:21?,-0.148647011009,-0.126206643539
730,Hilary Is a crook smh,-0.115439856821,-0.121269346419
731,omfg there so childish,-0.109639381835,-0.0808997184251
732,"Air strikes against a guerilla force, what?",-0.109639381835,-0.0808997184251
733,12:30 cuz of you,-0.109639381835,-0.0808997184251
734,trump pls,0.858835225635,-0.0205401630898
735,"I feel like trump just wants to lower taxes for his own benefit, and the 
wealthy in general",0.0752242936167,-0.0928721052844
736,"if you support or vote for Trump, you deserve the disaster he brings you",0.14509318651,-0.0454566542236
737,"According to Forbes, ""under Trumps new plan, every income group would still 
get tax cuts but upper income households would receive most of the relief, 
not only in dollars, but as a percentage of income. The poorest 20% of 
households would get tax cut averaging just $110, raising their after tax 
income by 0.8%. Middle income households would save an average of $1,010, 
boosting their after tax income by 1.5%. some moderate income single 
parents would actually end up paying HIGHER individual income taxes, since 
Trump would eliminate the ""head of household"" filing status, meaning they 
would be treated the same as singles when it comes to both the standard 
deduction and the tax bracket. in addition some large families would also 
pay more, since the personal exemption would be eliminated by Trump's 
plan.""",0.0221046239897,-0.0906028778858
738,She is a liar,-0.109639381835,-0.0808997184251
739,"💀💀 'SKIN BOTH PRESIDENTIAL CANDIDATES ALIVE' 💀💀 'SKIN BOTH PRESIDENTIAL 
CANDIDATES ALIVE' 💀💀 'SKIN BOTH PRESIDENTIAL CANDIDATES ALIVE' 💀💀 'SKIN 
BOTH PRESIDENTIAL CANDIDATES ALIVE' 💀💀",-0.126815731342,-0.0882806507536
740,that bs wow,-0.109639381835,-0.0808997184251
741,"I can not understand why the he** do people dislike an informative video. A 
video which are two people debating or the future of a country. I'll just 
lie down and overthing this sh*t",-0.150522341739,-0.152837128623
742,SNL,-0.109639381835,-0.0808997184251
743,wrong!!!,-0.105534020423,-0.0730041147148
744,"I really do feel sorry for America right now. You have by far the worse 
choice in history to pick a leader. Your screwed either way no matter who 
you pick. But instead of picking another Clinton which lied to you already 
about her own husband why not give the business man a chance. By taxing the 
rich and bigger companies more surely that will only make them leave and 
thus taking their jobs with them. Surely Trumps idea of taxing imports more 
and cutting business tax would be a better treat for share holders and 
owners of the big corps. Yeh Trump is a loud mouth outspoken sexiest pig 
but at least he's honest about it. Clinton is the most fake lying thing ive 
seen running politics since Tony Blair.",-0.0393642773,-0.0521605826602
745,Trump 2016,0.858835225635,-0.0205401630898
746,"Former Secret Service agents Gary Byrne and Dan Bongino already came 
forward and revealed to the world how unhinged and insane Hillary is behind 
closed doors. Its not what you see is what you get, it's what you see is 
what she wants you to see. WIKILEAKS already revealed that she admitted to 
being two different people, and the public Hillary is a fake.",-0.157606938276,0.471482551532
747,"America is currently in the hands of the Globalist Elite. You can defeat 
them. Vote for Donald Trump on November 8th to save your kids, grandkids 
and generations to come. You can be an American Hero.",0.206976479176,-0.0608650466215
748,both candidates are jew owned puppets!!!,-0.115269675097,-0.0734149094343
749,"An inspection by The Independent of more than 25 different items of Ivanka 
Trump’s range at the Macy’s flagship store in New York city, found not a 
single one was produced in the US. A sales assistant confirmed that no 
items in the collection were made at home.
Trump shirts are made in Bangladesh.
Trump neckties are made in China.
Trump suits are made in Mexico.
Trump cuff-links are made in China.
Trump Vodka is made in the Netherlands.
Trump crystal bar-ware is made in Slovenia.
Some Trump products also are made in the United States, including the 
candidate’s iconic ""Make America Great Again"" baseball cap, which is 
manufactured in California. and his Cologne (That Stinks)",0.614078200339,-0.0682533130011
750,Hillary is the puppet of wall street.,-0.186951498912,0.857645521989
751,hillary clinton is a liar!,-0.174334525609,0.586695055908
752,"Please, please USA. The world needs USA to remain and Hillary will close 
your border protection and make your country a Socialist hell hole.",-0.15341520462,0.0941807534491
753,"All the money in the world cannot make you a good leader or person. I'm 
amazed how stupid and out of control Trump looks and sound like, extremely 
unattractive attitude. He might say some things that I know or suspected to 
be, but he won't be able to convince me that he cares about me as an 
individual. I may admire his sense of business and making money but that's 
by far not the most important thing America needs. He's missing the most 
important part; a leader needs to connect to his highest character, being 
compassionate and humble. Trump doesn't know what those are at this point, 
he needs to mature a lot before given such power of leading a nation.",0.0173175785047,-0.0894166484514
754,"Watching this All-American freak show from Nova Scotia. All I can do is 
shake my head.",-0.14100072437,-0.118338377779
755,Clinton is a baby killer I'm 11 I stay in debates all the time,-0.144758978491,0.0118116927615
756,"who cares about jobs and money? we need a good ol war to wipe all humans so 
the earth can have piece allready",-0.118500069523,-0.0854497733192
757,Partial birth abortion is a special kind of evil.,-0.109639381835,-0.0808997184251
758,"The thing that bothers me in just seeing this debate is that hitlary is not 
responsible. She spends the whole debate trying to belittle Trump for what 
he has and hasn't done and said and when something about her is brought up 
like her deleted e-mails she lies about her intention saying it was a 
mistake and just expects us just to accept that, but she can sure try to 
make fun of Trump for his mistakes.",0.0660293099793,-0.130892198476
759,"HILARY CLINTON HAS ALL THE QUESTIONS ON HAND BEFORE THIS DEBATE STARTED. 
DISGUSTING.",-0.160221293876,-0.0214248690423
760,"Tump is the best choice, I think so!",-0.133383456548,-0.0968975996409
761,donald trump hates mexican,0.438384745568,-0.0105576337988
762,Trump is gonna make are world a bader place that's why he's a bitch,0.138664425692,-0.0865274563525
763,"""I want you to be very happy its very important to me""
*lips disappear*",-0.122565459653,-0.0869149620723
764,lol Trumps little faces tho,-0.130993272279,-0.0921768577625
765,Good bye America.,-0.143577885553,-0.130308107557
766,"It's hard to win an argument with a genius, but it's impossible to win with 
an idiot #prayformurica",-0.119495646314,-0.0830617556806
767,Cringe. Just major cringe. Good luck America.,-0.158487697914,-0.164138153199
768,"I hate Trump BUT I do agree with his take on absurdly high taxes that are 
ALREADY driving the businesses out of our country.If you want to bring back 
jobs lower all taxes and lower the spending, the democrats don't understand 
the huge government cannot be sustained and lowering spending is the way to 
go,not just shitting on everyone who's above the middle class.I'm a 
classical liberal and I'll always despise Trump and Hilary both BUT Trumps 
right about the jobs and taxes, lower taxes stimulate the economy, get over 
yourselves democrats.",0.0387405477189,-0.111299528362
769,"**ATTENTION** This video was linked to a website that is frequented by 
Bernie Sanders supporters. One of their signature posts is to pose as a 
foreigner and badmouth the United States. You can spot them a mile away.",-0.10552057689,-0.0911305849934
770,"Hillary Clinton tells nothing but Dirty for thats all comes out of her 
Dirty Lying mouth,",-0.174334525609,0.586695055908
771,I think Trump will plan to something outside the law against Muslims,0.325312701031,-0.0546480330693
772,vote for Hillary Clinton,-0.162632171441,0.441278566329
773,"who has a link for this video with english sub, plz give me",-0.109639381835,-0.0808997184251
774,"To make things simple and easy to understand, Trump is compatible with 
Reagan.",0.185458866108,-0.0832381377836
775,wr all should wat in till they pick,-0.109639381835,-0.0808997184251
776,"I feel as though he was interrupted by the moderator every god damn time he 
talked. Tell me I'm not the only one!!!???",-0.135216298324,-0.119378175868
777,This was a TREMENDOUS debate! lol,-0.160654044881,-0.10405157492
778,"I'm surprised. Trump has some great points, especially about being 
policeman of the world, I've never thought that should be our 
responsibility to right other people's wrongs. If he tones down the 
hotheadedness I think he'll be a good president.",0.0650673069271,-0.11670981836
779,Its two broken nuts fighting,-0.109639381835,-0.0808997184251
780,"Hillary's answer to the email question was so vague lol she's so sketchy. 
She has something to hide more than Donald Trump.",0.234160696611,0.295808771659
781,"I'm from china, donald trump is so rude!",0.304641254138,-0.0445573075342
782,im 2 and im worried about my future,-0.124740248715,-0.0920684103944
783,trumped up trickled down,-0.109639381835,-0.0808997184251
784,like here if u want hilary to win,-0.126153132062,-0.0982718623606
785,"Trump don't know what the hell he'd talking about cause not all Mexican's 
are bad. Also you cant blame someone's race and he better stop with the 
Mexican bullshit because people are sick of it.",0.0350058514003,-0.100767526377
786,Hitlary for JAIL!,-0.109639381835,-0.0808997184251
787,Why the teacher give us HW on this things? Feels so bad.,-0.125311651798,-0.113901370348
788,"""So I made a mistake. That happens. It proves I'm human, which you know, 
for some people, is a revelation."" - Hillary on Bosnia sniper fiction. 

""I made a mistake plain and simple."" - Hillary on Iraq war.

‘I Took Responsibility’ For Benghazi Attacks, but Security ‘Wasn’t My Ball 
to Carry’ - Hillary on Benghazi attack.

“I’ve said I [blew it],” she told Pelley, adding, “I made a mistake. I 
should’ve had two accounts, one for personal and one for office."" - Hillary 
on email scandal. 

Over and over Hillary makes mistakes. Bernie was right Hillary lacks the 
judgement to be President",-0.186219427104,0.705504344824
