,0,num_char,num_word,num_sent,TTR,FRE
569,#Trump,6,2,1,1.0,162.505
570,to*,3,1,1,1.0,205.82
571,"is here any chinese who watched this video.i think you guys would be very 
angry on donald trump.even i was thinking why he particularly pointing out 
chinese.but still i think his election manifesto would bring some change in 
united states.",242,41,1,0.926829268293,51.732195122
572,Hilly is a Boss bitch!!!,24,8,2,0.75,139.325
573,"If you like this you will be married in 2025 with your dream girl, if you 
subscribe to my YouTube channel you will be the most lucky person ever in 
history (2million dollars per lottery), if you don't sub your dying in 
sleep today",233,49,1,0.775510204082,63.8673469388
574,"Shes a criminal. If we as people did what she has done we would be in 
prison. Yep there is no choice here. Bad, bad, bad or worse, worse, worse. 
Vote for Bugs Bunny can't do worse than these two unless its the one we are 
getting rid of.",239,59,5,0.779661016949,114.559694915
575,"Why don't they shut off the microphone when the 2 minutes are up. Stopping 
the perseverance of wasted time. This would allow us to acquire more 
questions to be answered.",171,34,3,0.852941176471,88.3375490196
576,It doesn't matter anymore. America is already lost lol.,55,12,2,0.916666666667,87.945
577,Hallo gays,10,2,1,1.0,162.505
578,Trump is obsessed with Mexico and china.,40,8,1,1.0,82.39
579,"""it's a UGE problem!"" -Trump",28,9,2,1.0,155.2675
580,"I'm sorry but Clinton shouldn't be president because she doesn't have 
respect for America because she lets in illegal refuges from Syria which we 
fight against and opens Mexico borders. Clinton is a bad bad person",215,40,2,0.875,59.635
581,"He is absolutely disgusting. No substance, no knowledge, no tact. All he 
knows is insults and bullying",103,21,3,0.809523809524,90.9585714286
582,"I'm sorry America , but you're doomed regardless the result of the 
election.",77,16,1,0.9375,74.27
583,am i the only one who thinks this should be labeled as a comedy,63,14,1,1.0,77.8107142857
584,"If Hillary wins, I'm moving to Benghazi. At least there she'll leave me 
alone. Even though I live in Canada. All that nuclear fallout will leak 
over here.",156,35,4,0.885714285714,103.685178571
585,"WW3

“As President I will make it clear, that the United States
will treat cyber-attacks, just like any other attack. We will be ready with
serious political economic and military responses.” Hillary Clinton
At this point, I don't care if Donald Trump felt up 100000 women and 
Melania Trump filed the video!",308,58,2,0.862068965517,72.3793103448
586,It's not even two minutes and Trump as already mentioned Mexico and China.,74,15,1,0.933333333333,67.53
587,"Republicans are never getting my vote again. Instead of broadening their 
appeal they pick trump. I know many stronger conservatives don't like 
pandering to minorities but they are never going to win again. Soon the 
minorities with make up the majority in the u.s. and the Republican party 
will either die out or be forced to change.",336,62,4,0.790322580645,68.2960483871
588,Meanwhile those of us in Canada are memeing all day long,56,11,1,1.0,87.9972727273
589,Yawn.....,9,3,1,1.0,175.59
590,"Everyone complains about how bad it's gonna be to vote for either of 
them...... Even tho it was us that put them up there...",125,29,2,0.862068965517,98.7657758621
591,"lol i love how everyone is watching this and lives in another country. btw 
I will probably leave America cause i hate them both.....oops",137,27,2,0.962962962963,89.7325
592,I uhh.. kind of feel bad for Lester.,36,9,1,1.0,122.5
593,hillary wana start a nuclear war,32,6,1,1.0,73.845
594,"Donald Trump did release his tax returns, he e-mailed them to Hillary 
Clinton...",81,15,1,1.0,90.09
595,"For how the two candidates compare on the accuracy of their facts, try this:
https://www.theguardian.com/us-news/2016/oct/19/third-presidential-debate-fact-check-trump-clinton
",176,19,1,0.894736842105,98.4973684211
596,Soooo..... What happened to Ron Paul?,37,9,1,1.0,141.3
597,"Me: * Searches on Google *
'Two kids get into an angsty toddler fight
Google: Did you mean the presidential debate",114,23,1,0.869565217391,102.56826087
598,Jesus Christ Man,16,3,1,1.0,90.99
599,Poor Lester. Nobody listens to him.,35,8,2,0.875,97.025
600,"Did he say ""It WOULD be squandered too?"" 38:54",46,12,2,1.0,137.295
601,Stupid yanks.,13,3,1,1.0,119.19
602,hahahaha... good to know that i'm not americans.,48,11,1,1.0,111.07
603,"Perfect sexuality election, do we get screwed by a dude or a chick?",67,15,1,0.933333333333,78.81
604,"do you know that hilary fart 3times!she eat bacon and fart to all 
america!smell like dog that never never clean",112,24,1,0.833333333333,80.25
605,How about ban stock markets & derivative markets that are not reliable??,72,14,2,0.857142857143,78.8728571429
606,"I'm American and im watching for entertainment & for those who want to make 
fun of America always remember YOUR country NEEDS US. We will find you and 
we will go to war.",171,36,2,0.861111111111,75.765
607,"21 TRILLION DOLLARS IN DEBT AND COUNTING AND HILARIOUS CLINTON WILL ADD 
ANOTHER 21 TRILLION TO OUR NATIONAL DEBT THEREFORE RUNNING THIS COUNTRY 
DEEPER INTO DEBT AND FURTHER INTO THE GROUND",190,31,1,0.774193548387,41.6474193548
608,"Gonna be honest Americans are stupid . Enough said. Have fun getting kicked 
out of your own country cause half of the people in America are
Immigrants or refugees. Thank god I live in Europe",191,38,4,0.868421052632,83.6503947368
609,"I hated trump but after watching these debates, oh man.. I can't stand 
Hilary.",79,17,2,0.941176470588,98.6780882353
610,"Hillary might actually become the first F president. I didn't female 
because the emale was deleted.",100,19,2,0.894736842105,76.9714473684
611,i think andrea might be a hillary fan...,40,9,1,1.0,84.9
612,hillary clinton 👿👿👿😈😈😈👺👺👹👹💀💀👻👻👽👽👻👻💣💣💥💥💥,62,3,1,1.0,62.79
613,"I think Hilary's view is better by starting with the middle class and 
building up,I personally don't like the riches not having to pay taxes like 
comon Donald your rich as hell why didn't you pay taxes? My family is not 
rich or poor Im just a ordinary kid who had a normal life and trust me I'm 
not saying I hate Donald I just think rich people not paying taxes is not 
right especially when there rich plz don't hate if you have a different 
side of view please leave a comment and like if you think rich people 
should start paying taxes after all these years!!!",568,119,3,0.647058823529,64.2002240896
614,Haha yay Trump president,24,4,1,1.0,97.025
615,"I am standing back in amazement at the reaction of the world and especially 
the American people st this election. When the freedoms that Americans have 
enjoyed and now take for granted these fiascos happen. St a recent election 
in my small suburb of approximately 20,000. 900 people turned out to vote 
on local matters. city council, milages etc. Then all 20,000 complained at 
the results. We are very young country. less than 250 years old. And this 
sickness cthat has set in in America is sickness that is best to have when 
your still young. We have to learn that can no longer rely on our system to 
filter out laws, politicians etc. we sit blind to in there birthing phase 
then wonder how all this happened. A democracy is no better than the values 
of the people. America will survive this mess and hopefully learn from it. 
How many of us go or have ever gone to a city council meeting? We vote for 
drain commissioner. How many know what a drain commissioner is let alone 
qualifications? If we choose to ignore or system of govt. then it's 
participants will always have the final say. It is what it is. Nothing we 
can do about the past. But, with this election as a reminder, maybe we can 
help our future.",1224,248,21,0.584677419355,83.9813978495
616,Trump is babbling...,20,4,1,1.0,97.025
617,"""That make me smart"" Saying that out loud in your presidential debate, 
however, doesn't.",89,20,1,0.95,97.705
618,"Einstein Said: Only two things are INFINITE, the universe and human 
STUPIDITY, and I'm not sure about the former. 
Trump Said: You're a nasty woman!!....Bad Hombres, we are going to take 
them out!!!
FOR THE US CHRISTIANS:
When a foreigner resides among you in your land, do not mistreat them. The 
foreigner residing among you must be treated as your native-born. Love them 
as yourself, for you were foreigners in Egypt. I am the Lord your God.
Leviticus 19:33-34:

One of the most sincere forms of respect is actually listening to what 
another has to say...",562,120,8,0.683333333333,93.615
619,"Lightning Thunder, the Torch the TRUMP",38,7,1,0.857142857143,103.044285714
620,"cheatig in this debate air fhone in their ear writing a display of the 
podium. she is going to be sanction for the comitte.",124,26,2,0.884615384615,102.532307692
621,"This debate was bad, just bad, very bad, bad debate, I mean its really just 
a bad debate, really bad, so bad, I mean really bad. It's all Obama's 
fault, he's just bad, very bad, I mean Obama is bad so bad, just a bad bad 
man. 
How anybody thinks this man is intelligent and plans on voting for him is 
truly mind boggling. If this moron is the right choice for president, I 
shudder to think who might be next. This is proof of how America is getting 
dumber everyday.",471,111,5,0.504504504505,87.5074054054
622,Check out Bok wow productions for funny presidential videos,59,9,1,1.0,37.9
623,"If America is considered as one of the most powerful country in the world, 
shouldn't the people of the world to also get a say in this, even as simple 
as a reaction video and t these people should be considered because people 
can be driven through greed and some negative motivational speech to do 
negative actions, like for example the blacks being thrown from the rallies 
of Donald Trump when they came there to support him which means they only 
want a ""white country"".",477,92,1,0.717391304348,-0.571086956522
624,"A presidential candidate who says he will ban pornographic movie with 
visibly pregnant actresses being consistent or dictator?",127,19,1,1.0,22.8026315789
625,"trump's first point to give more power (less tax) to the rich to regulate 
the economy is similar to a dictatorship or communist state. It can seem 
like a decent plan but doesn't work out very well due to the inability to 
regulate people's greed.",248,52,2,0.788461538462,68.1873076923
626,"Americans are too patriotic - this will lead to a helluva war - too 
consumer orientated - it will collapse on itself",117,22,1,0.818181818182,49.9140909091
627,"hey gringos, vote for trump, if i were american i would vote for him for 
sure, thats clearly because a woman CANT do the job of a MAN, she just 
REVEALED a HIGHLY MILITARY SECRET of YOUR country, saying 4 minutes that 
takes response for military atacks with nuclear bombs, please dont be idiot 
americans, because my idiotic country also depends on your economy and if 
your country fall down we also do, that woman doesnt have enough for what 
is needed.",457,91,1,0.725274725275,3.83923076923
628,"I think it's funny he says that the countries not paying according to 
contract isn't right or fair, yet he's refused to pay fairly to those under 
his employee.",161,34,1,0.882352941176,67.8191176471
629,Vote for tgdhfrjj,17,3,1,1.0,147.39
630,"Shut up, Lester, shut the F up.",31,10,1,0.8,129.005
631,When NBC news becomes a Comedy channel,38,7,1,1.0,78.8728571429
632,trump really kicks her ass actually :),38,8,1,1.0,92.965
633,"democracy is theater
theater is an operation by those above us that control both sides
the operation is to insight hate and polarize the masses",143,25,1,0.8,29.18
634,Clinton is a puppet.,20,5,1,1.0,100.24
635,"of 320 million people in america, these are the intelligent two are 
contesting for presidential election, all the best very America, wonder how 
world will be when any one of these two comes in office",201,38,1,0.789473684211,43.5913157895
636,"ok, before NBC edits this video, does anyones else see the 'screen' on 
hillary's podium go out around 1:38:41? This election is rigged. and why 
did she look down so much at the 3rd debate?",190,42,3,0.928571428571,103.996428571
637,"*Did he seriously just say $650 million isn't a lot?!* 0:37:00
0:50:00 there is nothing wrong with Stop and Frisk, the concept. The issue 
is who they were stopping and frisking, the reasons why, and how they were 
prosecuted versus those who weren't stopped and frisked and not prosecuted, 
for the same crimes if any crimes at all. They're also so cowardly both 
Trump and Clinton not saying what the true issue is. Most of the guns here 
increasing gun crime are illegal gun owners. It has nothing to do with 
buying and background checks, because a 14 yr old gang banger isn't getting 
background checks because they're not buying guns. That means the 
government is not writing and enforcing proper and effective laws on 
imports. And they're also scared shitless of the NRA.",780,156,8,0.641025641026,93.7655769231
638,43:05 Trump got rekt lmao,25,5,1,1.0,167.92
639,"When your not American but your watching their presidential debate 
😂😂😂☕️☕️☕️☕️",82,11,1,0.909090909091,57.2336363636
640,"http://www.zerohedge.com/news/2016-10-22/nsa-whistleblower-us-intelligence-worker-likely-behind-dnc-leaks-not-russia
",117,3,1,1.0,203.79
641,🐸🍷,4,1,1,1.0,205.82
642,"the only ones who could possibly vote for Hillary and think they are doing 
the right thing are young dumb college students who are easily swayed by 
celebrities and the mainstream media. just a bit of research reveals what a 
hideous person Hillary really is. discover the truth about her before its 
too late.",311,57,3,0.80701754386,65.8447368421
643,two idiots,10,2,1,1.0,35.605
644,"What should happened when Trump looses by the largest margin in 
Presidential election history? 

We will roundup all the Trump supporters using the deportation police that 
Trump wants....the Trump supporters will be dropped off in Georgia, where 
we will build a wall to keep them all in. We will not allow anything in or 
out of Georgia, and we predict within 3 months that all the white trash 
will be dead. NOW THAT WOULD BE HUGE!",435,84,4,0.72619047619,81.7842857143
645,Please fix Trump's hair... from Bangkok 😆😆😆,46,9,1,1.0,122.5
646,"I can remember watching Bill Clinton back in 1992 and being blown away by 
his debating skills and charisma. It's obvious Hillary is nowhere near as 
likeable as her husband. In fact I don't blame him for having those 
affairs. He should have just left her.",257,52,4,0.865384615385,86.2630769231
647,I can't wait for Hillary to DESTROY donald trump on nov 8!!!😎😏😇😈👻,70,17,2,0.882352941176,108.631029412
648,"Great banter, not as humorous as the brits, but still not bad.",62,15,1,0.8,107.01
649,If donald trump become president theres going to be a purge,59,11,1,1.0,80.3063636364
650,"Yo dumbasses!
Pakistan has nuclear weapons!
We've developed them be4 u!
N trump says we r terrorists!
Well wat about Pakistani-Americans 
Ur defending Americans but being racist against Pakistan 
What about people from both places? Huh! Huh!😏
We Pakistani-Americans the best!😂",278,52,7,0.788461538462,101.679615385
651,take a shot every time he says tremendous,41,8,1,1.0,71.815
652,"Also I wish I was of age to take a shot each time Donald trump interrupted 
😂😂",80,17,1,0.941176470588,85.0741176471
653,Tremendous. Tremendous. Tremendous! ! !,39,8,5,0.375,110.036
654,"*Clinton received questions prior to debates, but just how often?*",66,13,2,1.0,109.129807692
655,"I think I'm gonna vote for Trump just for shits and giggles. Bernie should 
be in these debates not Hillary.",108,24,2,0.875,106.53
656,it's just an act she's putting in front of TV,45,12,1,0.916666666667,81.855
657,HILLARY IS A CORRUPT LIAR,25,5,1,1.0,49.48
658,"God America is so dumb, please just destroy us already",54,11,1,1.0,64.9245454545
659,"No one is more hated than he who speaks the truth...I hope Trump wins the 
election",83,18,1,0.944444444444,94.565
660,"Vote Donald Trump for President USA**💯👍
********************************
Vote Hillary Clinton for The Hell 💀♿💀♿💀♿💀♿💀♿💀♿💀",129,14,1,0.857142857143,89.8964285714
661,Jai Na!,7,3,1,1.0,147.39
662,"Centrebet:Who Will Be The Next US President? 

Hillary Clinton 1.18
Donald Trump 5.25",85,16,2,1.0,103.54
663,clynton clynton clynton,23,3,1,0.333333333333,203.79
664,"Women for TRUMP 2016! Hillary doesn't tell the truth and her plans and she 
seeks to bring destruction! Please don't fall for her lies about caring 
about women's rights and caring for Americans, she is a traitor!",213,44,3,0.75,93.8892424242
665,How dare he tried to Break Hillary Clinton Orders #FUCKTRUMP,60,11,1,1.0,95.6881818182
666,Smack your face every time Donald sniffs.,41,8,1,1.0,92.965
667,"America chose a charlatan, a racist, and a sexual predator for president. 
Are those the american values? can a man like him represent all americans?",149,30,3,0.833333333333,66.965
668,Ima jump off a building if Hillary smiles again #TRUMP FOR PREZ,63,13,1,1.0,102.532307692
669,"I think Hilary Clinton is a stupid cow and she should go back to the 
kitchen",77,16,1,1.0,79.5575
670,"Hillary is the president so you just tell the truth hillary got the most 
votes i know that",91,18,1,0.888888888889,75.765
671,"Trump is right. Companies are leaving bc they don't want to pay the 
ridiculous taxes when they can go to foreign country's pay no taxes and pay 
there workers less money",170,34,2,0.852941176471,82.5858823529
672,"The first woman president supporting abortion is as bad as the first 
president supporting slavery. History won't like it and neither do I.",139,26,2,0.807692307692,66.74
673,it's a shame that Obama can't be president anymore😟😟😟😟😟,60,11,1,1.0,87.9972727273
674,The host is Pro Hilary...LMFAO...,33,8,1,0.875,124.69
675,"I don't live in the states I'm not American - I just watched the 2nd and 
3rd debate, it seems to me Trump just trys to belittle Clinton, what's the 
chances of trump winning the race and becoming President? He's a racist, he 
can't be the leader of the free world surly America....and why won't he 
release his Tax papers?",323,73,2,0.753424657534,75.9162671233
676,Harambe did not die for this,28,6,1,1.0,130.245
677,"Trump reminds me of the fat bully in school throwing snack packs all 
day...mostly at the girls.",96,20,1,0.95,93.475
678,"The truth is dangerous for the American people!
The socialist democrats are telling you that the truth is dangerous and 
obtaining it is a criminal offense.
They tell you that Wikileaks is a lie. Destruction of emails, laptops, and 
cell phones is a lie.
Benghazi was a lie. Libya was a lie. Midnight billion dollar cash payoff to 
Iran is a lie. Paid violent protesters that violate our election process is 
a lie. They deny all truth and those who are whistleblowers and leak 
information to the public are enemies of America and dont represent what we 
are about. Leaking military secrets is treason. Exposing corruption is 
heroic!
Clearly this administration is across the board corrupt and untrustworthy. 
Thanks to Trump light shines in the darkness.
Trump will be our greatest president leading a revolution of truth! God 
Bless him!",841,157,15,0.59872611465,76.0470021231
679,"Patrick Star 2016: He'll take our country's problems and push them 
somewhere else.",83,17,1,1.0,100.003529412
680,Wrong,5,1,1,1.0,121.22
681,"I'm surprised with how much I enjoy watching these debates. Now all I need 
is popcorn.",87,19,2,0.842105263158,99.2346052632
682,"""It's pronounced 'jyna'""",24,7,1,1.0,151.387142857
683,hey can we just get Obama again?,32,8,1,1.0,92.965
684,We are doomed! 😬,17,5,2,1.0,153.5375
685,"It is hard to believe than Hillary Clinton and Donald Trump are the best 2 
politicians in the USA, if not why and how are they presidential candidates 
?",154,30,1,0.9,57.945
686,"I hate how the media gives these 2 all of the attention as if we have no 
other options.",88,20,1,0.95,85.015
687,"We came, we saw.... KILLARY... LIES... LIE .........BLA-BLAAAAAAAA",66,16,3,0.6875,169.696666667
688,This had as much depth as two 8 year olds arguing about power rangers,69,14,1,0.928571428571,83.8535714286
689,"The first two debates were like a bad reality TV show or TMZ episode. The 
third debate at UNLV on 10/19/16 was the best debate of the decade!!  The 
Fox News commentator did a FABULOUS job moderating debate!",208,42,3,0.809523809524,79.825
690,"Donald OH Donald what is going through your tiny little mind now ,why do 
bother even turning up",96,19,1,0.947368421053,71.7815789474
691,Scarce is overweight,20,3,1,1.0,62.79
692,🅱illary 🅱linton,17,2,1,1.0,204.805
693,Who is lying better??,21,6,2,0.833333333333,119.19
694,"Sorry I'm new to this but does Donald trump ever actually truly answer the 
specific question?!!!",97,21,2,0.904761904762,83.3775
695,Is he coked up?,15,5,1,1.0,151.0
696,"Christ, Trump is an idiot.",26,7,1,1.0,115.13
697,"at least you get to know your president in the process. in china weve never 
heard about our president until he becomes one.",124,25,2,0.88,82.4755
698,"Boy! he does not care about anyone and he said that he want to make Hillary 
happy",82,18,2,0.888888888889,89.6
699,When i hear Hillary Clinton's name i think of a JACKASS..,57,12,1,0.916666666667,95.955
700,TRUMP!,6,2,1,1.0,162.505
701,Hillary Clinton,15,2,1,1.0,-6.695
702,"Islam Permits Lying to Deceive Unbelieving Infidels and Bring World 
Domination! ...and so does corrupt HRC & the corrupt DNC in an attempt to 
STEAL the election!",163,30,2,0.833333333333,67.53
703,immagine the riot if the winner screws up,41,8,1,0.875,103.54
704,Can I just say.... the red button... god help us all...,55,15,1,0.866666666667,118.29
705,"http://www.breitbart.com/2016-presidential-race/2016/07/25/flashback-clintons-loved-russia-enough-sell-uranium/
Clintons sell USA uranium to russia. That sounds friendly at the expense of 
the USA. I suspect hillary is doing it again; accusing others of her own 
evils. why would any president sign an agreement to allow russia to 
continue producing while the US stopped? then sell them uranium to support 
bombs. you don't do that if you are concerned with your own people at any 
time. You also don't stir the cold war rhetoric in the USA to try and 
detract attention from HRC emails scandal.",596,100,7,0.74,78.125
706,"Trump doesn't Answer questions rather evades, boasts them passes blame and 
accuses😕😕",87,14,1,1.0,95.9392857143
707,man i am ashamed to live here,29,7,1,1.0,90.9585714286
708,#johnsonweld2016,16,2,1,1.0,204.805
709,"Word of the day, ""Debunked""
Phrase of the day, ""Its rigged!""",60,18,1,0.666666666667,132.165
710,"Lmao so many things trump did ""the other day"". Mighty believable. Talk 
about being easily triggered. 😂",104,22,4,0.909090909091,101.270681818
711,go low go high!,15,5,1,0.8,134.08
712,"She is fake and feeble can not even walk, on her own, she belong in a 
nursing home not the white house! How can some old lady make any decisions 
for our country when she is so handicapped physically and mental issues, 
she is a mean selfish old crow who treats her own people like they are dirt 
cause she thinks so highly of herself- to allow this old old sickly 
incapable Hillary to run for office is totally insane , she isn't capable 
of making desicions it's apparent she is unfit she has proven to be unfit 
she email classified emails by the thousands and the truth is being 
revealed to the American people! You want this feeble incapable old deathly 
woman- she can physically do rally's because she belongs in senior care 
home! No I would never VOTE for such a mentally handicapped old woman! Who 
would- her vice seems like weak beady eyed nut! Who votes for a woman who 
is incapable of functioning is stupid-",925,180,6,0.627777777778,63.585
713,"We have had 13. states independant 11. years. There has been one rebellion. 
That comes to one rebellion in a century and a half for each state. What 
country ever existed a century and a half without a rebellion? And what 
country can preserve it's liberties if their rulers are not warned from 
time to time that their people preserve the spirit of resistance? Let them 
take arms. The remedy is to set them right as to facts, pardon and pacify 
them. What signify a few lives lost in a century or two? The tree of 
liberty must be refreshed from time to time with the blood of patriots and 
tyrants. It is it's natural manure. Our Convention has been too much 
impressed by the insurrection of Massachusets: and in the spur of the 
moment they are setting up a kite to keep the hen yard in order. I hope in 
god this article will be rectified before the new constitution is 
accepted."" - Thomas Jefferson to William Stephens Smith, Paris, 13 Nov. 
1787[2]",958,196,13,0.65306122449,89.2349843014
714,when will this bitch roll over and die? hopefully before November,65,12,2,1.0,80.895
715,"I have a retard
I have another retard

Uhh




2016 election",60,11,1,0.727272727273,72.6154545455
716,"Wealthy business isn't leaving the US because of taxes, they are leaving 
because of it cheaper to make products in developing countries than in 
united states. Trump is a liar and a manipulative person, He wants to make 
rich people , more rich.",246,48,2,0.75,67.9125
717,"WHY WOULD ANYONE VOTE FOR THESE 2 WHEN WE COULD HAVE JILL STEIN AS OUR 
PRESIDENT????!!!! PLEASE GET ON SOCIAL MEDIA AND MAKE A CHANGE THAT YOU CAN 
TELL YOUR CHILDREN YOU WHERE PART OF!!",187,45,3,0.8,110.77
718,can someone give me the gif that they are dancing xD,52,11,1,1.0,111.07
719,"democrats, crips=blue vs Republican, blood=red",46,7,1,0.857142857143,90.9585714286
720,"You can tell he didn't know what he was talking about. Barely answered 
anything",80,16,2,0.9375,92.965
721,Bernie Sanders would have been great President,46,7,1,1.0,66.7871428571
722,"I think USA needs to stay single for a while. Congress can cheat on Clinton 
and she wouldn't even know it. just wanted to throw the joke out there",147,32,3,0.9375,100.833333333
723,She met dishwashers hahahahah,29,4,1,1.0,97.025
724,"I was troubled when I read that Hillary Clinton was in favor of open 
borders. As well, her stand on abortions. Trey Gowdy, Republican from South 
Carolina did an excellent job questioning Hillary Clinton about the 33,000 
emails deleted/bleached.. Not that it made any difference. The FBI cleared 
her. DOJ cleared her. But, when is enough going to be enough. When the FBI 
cleared her I lost faith in our country. I drop my head in shame. So these 
two candidates are the best in the USA to be POTUS.",502,102,9,0.676470588235,94.9728431373
725,Big personalities? How about slimbag criminals and shysters.,60,10,2,1.0,74.86
726,just vote blank space,21,4,1,1.0,118.175
727,A debate?serious?(⊙o⊙),22,8,2,0.875,139.325
728,hilary is going to win,22,5,1,1.0,66.4
729,Did they just shake hands at 4:21?,34,8,1,1.0,135.265
730,Hilary Is a crook smh,21,5,1,1.0,100.24
731,omfg there so childish,22,4,1,1.0,118.175
732,"Air strikes against a guerilla force, what?",43,9,1,1.0,103.7
733,12:30 cuz of you,16,4,1,1.0,160.475
734,trump pls,9,2,1,1.0,162.505
735,"I feel like trump just wants to lower taxes for his own benefit, and the 
wealthy in general",92,19,1,1.0,76.2342105263
736,"if you support or vote for Trump, you deserve the disaster he brings you",72,15,1,0.866666666667,90.09
737,"According to Forbes, ""under Trumps new plan, every income group would still 
get tax cuts but upper income households would receive most of the relief, 
not only in dollars, but as a percentage of income. The poorest 20% of 
households would get tax cut averaging just $110, raising their after tax 
income by 0.8%. Middle income households would save an average of $1,010, 
boosting their after tax income by 1.5%. some moderate income single 
parents would actually end up paying HIGHER individual income taxes, since 
Trump would eliminate the ""head of household"" filing status, meaning they 
would be treated the same as singles when it comes to both the standard 
deduction and the tax bracket. in addition some large families would also 
pay more, since the personal exemption would be eliminated by Trump's 
plan.""",821,158,5,0.613924050633,66.0660632911
738,She is a liar,13,4,1,1.0,97.025
739,"💀💀 'SKIN BOTH PRESIDENTIAL CANDIDATES ALIVE' 💀💀 'SKIN BOTH PRESIDENTIAL 
CANDIDATES ALIVE' 💀💀 'SKIN BOTH PRESIDENTIAL CANDIDATES ALIVE' 💀💀 'SKIN 
BOTH PRESIDENTIAL CANDIDATES ALIVE' 💀💀",194,29,1,0.241379310345,60.7103448276
740,that bs wow,11,3,1,1.0,147.39
741,"I can not understand why the he** do people dislike an informative video. A 
video which are two people debating or the future of a country. I'll just 
lie down and overthing this sh*t",184,37,3,0.864864864865,86.8518018018
742,SNL,3,1,1,1.0,205.82
743,wrong!!!,8,4,2,0.5,183.655
744,"I really do feel sorry for America right now. You have by far the worse 
choice in history to pick a leader. Your screwed either way no matter who 
you pick. But instead of picking another Clinton which lied to you already 
about her own husband why not give the business man a chance. By taxing the 
rich and bigger companies more surely that will only make them leave and 
thus taking their jobs with them. Surely Trumps idea of taxing imports more 
and cutting business tax would be a better treat for share holders and 
owners of the big corps. Yeh Trump is a loud mouth outspoken sexiest pig 
but at least he's honest about it. Clinton is the most fake lying thing ive 
seen running politics since Tony Blair.",714,140,8,0.785714285714,80.3010714286
745,Trump 2016,10,2,1,1.0,162.505
746,"Former Secret Service agents Gary Byrne and Dan Bongino already came 
forward and revealed to the world how unhinged and insane Hillary is behind 
closed doors. Its not what you see is what you get, it's what you see is 
what she wants you to see. WIKILEAKS already revealed that she admitted to 
being two different people, and the public Hillary is a fake.",358,70,3,0.657142857143,75.5888095238
747,"America is currently in the hands of the Globalist Elite. You can defeat 
them. Vote for Donald Trump on November 8th to save your kids, grandkids 
and generations to come. You can be an American Hero.",201,41,4,0.829268292683,89.1336890244
748,both candidates are jew owned puppets!!!,40,9,2,0.777777777778,117.6675
749,"An inspection by The Independent of more than 25 different items of Ivanka 
Trump’s range at the Macy’s flagship store in New York city, found not a 
single one was produced in the US. A sales assistant confirmed that no 
items in the collection were made at home.
Trump shirts are made in Bangladesh.
Trump neckties are made in China.
Trump suits are made in Mexico.
Trump cuff-links are made in China.
Trump Vodka is made in the Netherlands.
Trump crystal bar-ware is made in Slovenia.
Some Trump products also are made in the United States, including the 
candidate’s iconic ""Make America Great Again"" baseball cap, which is 
manufactured in California. and his Cologne (That Stinks)",686,132,10,0.636363636364,91.5324545455
750,Hillary is the puppet of wall street.,37,8,1,1.0,92.965
751,hillary clinton is a liar!,26,6,1,1.0,73.845
752,"Please, please USA. The world needs USA to remain and Hillary will close 
your border protection and make your country a Socialist hell hole.",141,27,2,0.851851851852,77.1991666667
753,"All the money in the world cannot make you a good leader or person. I'm 
amazed how stupid and out of control Trump looks and sound like, extremely 
unattractive attitude. He might say some things that I know or suspected to 
be, but he won't be able to convince me that he cares about me as an 
individual. I may admire his sense of business and making money but that's 
by far not the most important thing America needs. He's missing the most 
important part; a leader needs to connect to his highest character, being 
compassionate and humble. Trump doesn't know what those are at this point, 
he needs to mature a lot before given such power of leading a nation.",666,138,6,0.666666666667,76.2073913043
754,"Watching this All-American freak show from Nova Scotia. All I can do is 
shake my head.",87,18,2,0.944444444444,113.1
755,Clinton is a baby killer I'm 11 I stay in debates all the time,62,15,1,0.933333333333,90.09
756,"who cares about jobs and money? we need a good ol war to wipe all humans so 
the earth can have piece allready",110,24,2,1.0,110.055
757,Partial birth abortion is a special kind of evil.,49,10,1,1.0,78.245
758,"The thing that bothers me in just seeing this debate is that hitlary is not 
responsible. She spends the whole debate trying to belittle Trump for what 
he has and hasn't done and said and when something about her is brought up 
like her deleted e-mails she lies about her intention saying it was a 
mistake and just expects us just to accept that, but she can sure try to 
make fun of Trump for his mistakes.",409,81,2,0.753086419753,63.3719444444
759,"HILARY CLINTON HAS ALL THE QUESTIONS ON HAND BEFORE THIS DEBATE STARTED. 
DISGUSTING.",85,15,2,0.933333333333,75.1425
760,"Tump is the best choice, I think so!",36,10,1,1.0,137.465
761,donald trump hates mexican,26,4,1,1.0,54.725
762,Trump is gonna make are world a bader place that's why he's a bitch,67,17,1,0.882352941176,104.98
763,"""I want you to be very happy its very important to me""
*lips disappear*",71,16,1,0.875,100.7075
764,lol Trumps little faces tho,27,5,1,1.0,100.24
765,Good bye America.,17,4,1,1.0,75.875
766,"It's hard to win an argument with a genius, but it's impossible to win with 
an idiot #prayformurica",100,22,1,0.772727272727,80.6777272727
767,Cringe. Just major cringe. Good luck America.,45,10,3,0.8,110.391666667
